STRING_ID,English,Translation,Description,Spanish,Chinese,German,Brazilian,French,Russian,Korean
QuitGameClient,Are you sure you want to quit the game?  (You can resume with this character until the host's game is over),,,¿Seguro que quieres salir del juego? (Puedes continuar con este personaje hasta que el juego del anfitrión termine),确定要退出游戏吗？（你可以在主机游戏结束前使用该角色继续游戏）,"Bist du sicher, dass du das Spiel verlassen möchtest? (Du kannst mit dieser Figur fortfahren, bis das Spiel des Hosts vorbei ist)",Tem certeza que deseja sair do jogo? (Você pode continuar com este personagem até o jogo do host acabar),Voulez-vous vraiment quitter la partie ? (Vous pouvez reprendre avec ce personnage tant que la partie de l'hôte n'est pas terminée),"Выйти из игры? (Пока игра хоста не закончится, можно продолжить с этим персонажем.)",게임을 종료하시겠습니까? (호스트의 게임이 끝날 때까지 이 캐릭터로 다시 시작할 수 있습니다)
RestartDemo,Are you sure you want to restart the game?,,,¿Seguro que quieres reiniciar el juego?,确定要重新开始游戏吗？,"Bist du sicher, dass du das Spiel neu starten möchtest?",Tem certeza que deseja reiniciar do jogo?,Voulez-vous vraiment redémarrer la partie ?,Ты точно хочешь перезапустить игру?,게임을 다시 시작하시겠습니까?
PlayerLeave,Are you sure you want to leave the game?,,,¿Seguro que quieres abandonar el juego?,确定要离开游戏吗？,"Bist du sicher, dass du das Spiel verlassen möchtest?",Tem certeza que deseja sair do jogo?,Voulez-vous vraiment quitter la partie ?,Ты точно хочешь покинуть игру?,게임을 나가시겠습니까?
ControllerTypeWarning,Warning: This will reset your control bindings.  Continue?,,,Advertencia: Esto reiniciará las asignaciones de tus controles. ¿Deseas continuar?,警告：这将重置你的控制绑定。要继续吗？,Warnung: Dadurch werden deine Steuerelemente zurückgesetzt. Fortfahren?,Aviso: Isto reiniciará suas atribuições de controle. Continuar?,Attention : cela réinitialisera vos contrôles. Continuer ?,Внимание: это приведет к сбросу настроек управления. Продолжить?,경고: 그러면 컨트롤 바인딩이 재설정됩니다. 계속하시겠습니까?
ResetControlsWarning,Are you sure you want to reset your control bindings?,,,¿Está seguro de que deseas reiniciar tus asignaciones de controles?,确定想重置你的控制绑定吗？,"Bist du sicher, dass du deine Steuerelemente zurücksetzen möchtest?",Tem certeza de que deseja reiniciar suas atribuições de controle?,Voulez-vous vraiment réinitialiser vos contrôles ?,Ты точно хочешь сбросить настройки управления?,컨트롤 바인딩을 재설정하시겠습니까?
DeleteSaveDataWarning,Are you sure you want to delete your saved data for this slot?,,,¿Seguro de que deseas eliminar los datos guardados para esta ranura?,确定要删除该槽位保存的数据吗？,"Bist du sicher, dass du deine gespeicherten Daten für diesen Slot löschen möchtest?",Tem certeza de que deseja excluir seus dados salvos neste espaço?,Voulez-vous vraiment supprimer vos données enregistrées de cet emplacement ?,Удалить сохраненные данные из этой ячейки?,이 슬롯의 저장된 데이터를 삭제하시겠습니까?
DeleteSaveDataWarning2,Are you REALLY sure??,,,¿Estás realmente seguro?,真的确定吗？,Bist du wirklich GANZ sicher??,Tem MESMO certeza??,Vous êtes VRAIMENT sûr ??,Ты точно подтверждаешь удаление?!,확실하신가요??
GameNameTooLong,Game title is too long!,,Error messages that appear when player is starting multiplayer games,¡El título de la partida es demasiado largo!,游戏名称过长！,Der Spieltitel ist zu lang!,O título do jogo é muito longo!,Le nom de la partie est trop long !,Название игры слишком длинное!,게임 타이틀이 너무 깁니다!
PlayerNameTooLong,Player name is too long!,,,¡El nombre del jugador es demasiado largo!,玩家名称过长！,Der Spielername ist zu lang!,O nome do jogador é muito longo!,Le nom de joueur est trop long !,Слишком длинное имя игрока!,플레이어 이름이 너무 깁니다!
GameNameBlank,Game title is blank!,,,¡El título de la partida está vacío!,游戏名称为空！,Der Spieltitel ist leer!,O título do jogo está em branco!,La partie n'a pas de nom !,Название игры не может быть пустым!,게임 타이틀이 비어 있습니다!
PlayerNameBlank,Player name is blank!,,,¡El nombre del jugador está en blanco!,玩家名称为空！,Der Spielername ist leer!,O nome do jogador está em branco!,Le joueur n'a pas de nom !,Имя игрока не может быть пустым!,플레이어 이름이 비어 있습니다!
NamesCantContainChar,"Names can't contain the characters '^', '|' or ':'",,,"Los nombres no pueden contener los caracteres ""^"", ""|"" ni "":"".",名称中不得包含“^”、“|”或“:”等字符,"Namen dürfen folgende Zeichen nicht enthalten: ‚^‘, ‚|‘ oder ‚:‘","Os nomes não podem conter os carácteres ""ˆ"", ""|""ou "":""","Les noms ne peuvent contenir les caractères '^', '|' ou ':'","В именах не может быть символов «^», «|» и «:»","이름에는 '^', '|' 또는 ':'을 사용할 수 없습니다."
NiceTry,Nice try!,,,¡Buen intento!,想得美！,Netter Versuch!,Boa Tentativa!,Bien tenté !,Неплохая попытка!,좋은 시도!
DifferentVersions,This host is running a different version of the game than you are!,,,¡Este servidor está ejecutando una versión diferente del juego que tú!,此服务器运行的游戏版本与你的游戏版本不同！,Auf diesem Server läuft eine andere Version des Spiels als bei dir!,Este servidor está executando uma versão de jogo diferente da sua!,Ce serveur n'a pas la même version de jeu que vous !,"На сервере не такая версия игры, как у тебя!",이 서버는당신과 다른 게임 버전을 실행하고 있습니다!
ResumeGame,Resume Game,,,Reanudar la partida,恢复游戏,Spiel fortsetzen,Voltar ao Jogo,Reprendre la partie,Продолжить игру,게임 다시 시작
StartNewGame,Start Game,,,Comenzar una partida,开始游戏,Spiel starten,Iniciar Jogo,Démarrer une partie,Начать игру,게임 시작
ContinueGame,Continue Game,,,Continuar la partida,继续游戏,Weiterspielen,Continuar Jogo,Continuer une partie,Продолжить сохраненную игру,게임 계속 진행
EndGameButton,End Run,,,Finalizar partida,结束运行,Lauf beenden,Concluir Partida,Arrêter la session,Завершить игру,실행 종료
QuitToMainMenuButton,Main Menu,,,Menú principal,主菜单,Hauptmenü,Menu Principal,Menu principal,Главное меню,기본 메뉴
RestartDemoButton,Restart Demo,,,Reiniciar Demo,重新开始试玩,Demo erneut starten,Reiniciar Demo,Redémarrer la démo,Перезапустить демо,데모 다시 시작
FirstControllerSelect,Please select a controller,,,"Por favor, seleccione un controlador",请选择控制器,Bitte wähle eine Steuerung aus,"Por favor, selecione um controlador",Veuillez sélectionner un contrôleur,"Пожалуйста, выберите контроллер",컨트롤러를 선택하세요.
FirstLanguageSelect,Please select a language,,,"Por favor, seleccione un idioma",请选择语言,Bitte wähle eine Sprache aus,"Por favor, selecione um idioma",Veuillez sélectionner une langue,"Пожалуйста, выберите язык",언어를 선택하세요.
SettingsButton,Settings,,,Configuración,设置,Einstellungen,Configurações,Paramètres,Настройки,설정
Quit,Quit,,,Salir,退出,Beenden,Abandonar,Quitter,Выход,끝내기
ReadThisButton,Read This!,,,¡Lee esto!,请阅读！,Bitte lesen!,Leia isto!,Lisez ceci !,Прочти это!,이 내용을 읽은세요!
GiveFeedback,Give Feedback,,,Enviar comentarios,提供反馈,Rückmeldung geben,Deixar um comentário,Laisser un commentaire,Отправить отзыв,피드백 제공
ControlSetup,CONTROL SETUP,,,CONFIGURACIÓN DEL CONTROL,控制设置,STEUERUNGSEINSTELLUNG,CONFIGURAÇÃO DE CONTROLE,PARAMÈTRER LES CONTRÔLES,НАСТРОЙКА УПРАВЛЕНИЯ,컨트롤 설정
Settings,SETTINGS,,,CONFIGURACIÓN,设置,EINSTELLUNGEN,CONFIGURAÇÕES,PARAMÈTRES,НАСТРОЙКИ,설정
Graphics,GRAPHICS,,,GRÁFICOS,图形,GRAFIK,GRÁFICOS,GRAPHISMES,ГРАФИКА,그래픽
Audio,AUDIO,,,AUDIO,音频,TON,ÁUDIO,SON,АУДИО,오디오
Gameplay,GAMEPLAY,,,JUEGO,游戏,SPIELEINSTELLUNGEN,JOGABILIDADE,JEU,ИГРА,게임 플레이
Languages,LANGUAGES,,,IDIOMAS,语言,SPRACHEN,IDIOMA,LANGUES,ЯЗЫКИ,언어
Twitch,TWITCH,,,TWITCH,Twitch,TWITCH,TWITCH,TWITCH,TWITCH,TWITCH
GameStartMenu,START GAME,,,COMENZAR LA PARTIDA,开始游戏,SPIEL STARTEN,INICIAR JOGO,DÉMARRER LA PARTIE,НАЧАТЬ ИГРУ,게임 시작
MultiplayerMenu,ONLINE,,,EN LÍNEA,联机,ONLINE,ONLINE,EN LIGNE,ОНЛАЙН,온라인
MultiplayerHost,CREATE INTERNET GAME,,,CREAR PARTIDA DE INTERNET,创建联网游戏,INTERNETSPIEL ERSTELLEN,CRIAR PARTIDA ONLINE,CRÉER UNE PARTIE EN LIGNE,СОЗДАТЬ ИГРУ ПО ИНТЕРНЕТУ,인터넷 게임 만들기
MultiplayerJoin,JOIN INTERNET GAME,,,UNIRSE A PARTIDA DE INTERNET,加入联网游戏,INTERNETSPIEL BEITRETEN,JUNTAR-SE Á PARTIDA ONLINE,REJOINDRE UNE PARTIE EN LIGNE,ПОДКЛЮЧИТЬСЯ К ИГРЕ ПО ИНТЕРНЕТУ,인터넷 게임에 가입
MultiplayerLAN,LAN GAME,,,PARTIDA DE LAN,局域网游戏,LAN-SPIEL,PARTIDA EM REDE,PARTIE EN LOCAL,ИГРА ПО ЛОКАЛЬНОЙ СЕТИ,LAN 게임
MultiplayerSettings,ONLINE SETTINGS,,,CONFIGURACIÓN EN LÍNEA,联机设置,ONLINE-EINSTELLUNGEN,CONFIGURAÇÕES ONLINE,PARAMÈTRES EN LIGNE,НАСТРОЙКИ СЕТЕВОЙ ИГРЫ,온라인 설정
QuickStartButton,Quick-Start,,,Inicio rápido,快速开始,Schnellstart,Iniciar Rapidamente,Démarrage rapide,Быстрая игра,빠른 시작
StartButtonGameType,Quick-Start,,,Inicio rápido,快速开始,Schnellstart,Iniciar Rapidamente,Démarrage rapide,Быстрая игра,빠른 시작
OnePlayerStartButton,,,,,,,,,,
TwoPlayerStartButton,,,,,,,,,,
HomeBaseButton,Home Base,,,Base,大本营,Heimatbasis,Base de Operações,Base,База,홈 베이스
StartButtonGameType2,Home Base,,,Base,大本营,Heimatbasis,Base de Operações,Base,База,홈 베이스
MultiplayerMenuButton,Online,,,En línea,联机,Online,Online,En ligne,Онлайн,온라인
DailyRunButton,Daily Run,,,Misión diaria,日常任务,Tägliche Mission,Missão Diária,Défi journalier,Ежедневная игра,매일 실행
TimeLeft,Time Left,,,Tiempo restante,剩余时间,Verbleibende Zeit,Tempo Restante,Temps restant,Осталось времени,남은 시간
NextDailyRun,Next Daily Run,,,Próxima Misión Diaria,下一个日常任务,Nächste Tägliche Mission,Próxima Missão Diária,Prochain défi journalier,Следующая ежедневная игра,다음 매일 실행
MultiplayerHostButton,Create Internet Game,,,Crear partida de internet,创建联网游戏,Internetspiel erstellen,Cria Partida Online,Créer une partie en ligne,Создать игру по Интернету,인터넷 게임 만들기
MultiplayerJoinButton,Join Internet Game,,,Unirse a partida de internet,加入联网游戏,Internetspiel beitreten,Juntar-se a Partida Online,Rejoindre une partie en ligne,Подключиться к игре по Интернету,인터넷 게임에 가입
MultiplayerLANButton,LAN Game,,,Partida de LAN,局域网游戏,LAN-Spiel,Partida em Rede,Partie en local,Игра по локальной сети,LAN 게임
MultiplayerSettingsButton,Online Settings,,,Configuración en línea,联机设置,Online-Einstellungen,Configurações Online,Paramètres en ligne,Настройки сетевой игры,온라인 설정
HostNameButton,Game Title,,,Nombre de la partida,游戏名称,Spieltitel,Título do Jodo,Nom de la partie,Название игры,게임 타이틀
HostPlayerNameButton,Player Name,,,Nombre del jugador,玩家名称,Spielername,Nome do Jogador,Nom du joueur,Имя игрока,플레이어 이름
HostPasswordButton,Password,,,Contraseña,密码,Passwort,Senha,Mot de passe,Пароль,암호
PlayerLimitButton,Player Limit,,,Límite de jugadores,玩家人数限制,Spielerlimit,Limite de Jogadores,Limite de joueurs,Максимум игроков,플레이어 제한
StartHostMatchButton,Start Game,,,Comenzar una partida,开始游戏,Spiel starten,Iniciar Jogo,Démarrer la partie,Начать игру,게임 시작
HostNamePlaceholder,,,,,,,,,,
HostPlayerNamePlaceholder,,,,,,,,,,
HostPasswordPlaceholder,(Optional),,,(Opcional),（可选）,(Optional),(Opcional),(Facultatif),(Необязательно),(옵션)
ClientPlayerNameButton,Player Name,,,Nombre del jugador,玩家名称,Spielername,Nome do Jogador,Nom du joueur,Имя игрока,플레이어 이름
RefreshGamesButton,Refresh Games,,,Actualizar juegos,刷新游戏,Spiele aktualisieren,Atualizar Jogos,Actualiser les parties,Обновить список игр,게임 새로 고침
DamageOtherPlayersButton,Damage Other Players (Friendly Fire),,,Lastimar a los otros jugadores,伤害其他玩家,Anderen Spielern Schaden zufügen,Causar danos aos outros jogadores,Dégâts aux autres joueurs,Урон по другим игрокам,다른 선수에게 데미지 가하기
StartInHomeBase,Start in Home Base,,,Comenzar en Base,从大本营开始,Bei Heimatbasis starten,Iniciar na Base de Operações,Démarrer dans la base,Начать на Базе,홈 베이스에서 시작
