STRING_ID,English,Translation,Spanish,Chinese,German,Brazilian,French,Russian,Korean
UpperCruster,"Starting from nothing, the humble Slum Dweller is willing to rise up and do whatever it takes to make it in this crazy world.  This typically involves beating up random people for their cash, and scouring trash barrels for bacon cheeseburgers.   A true personification of the American dream!",,"El humilde Mendigo, acostumbrado a no tener nada, está dispuesto a hacer lo que sea para triunfar en este loco mundo. Lo que típicamente significa golpear a transehúntes al azar para quitarles su dinero y revolver contenedores de basura en busca de alguna hamburguesa vieja. ¡Una verdadera encarnación del Sueño americano!",卑微的贫民区居民一无所有，他们愿意揭竿而起，在这个疯狂的世界里做一些值得去做的事。这通常包括随便找个人痛殴一顿，然后抢走他们的钱，以及在垃圾桶中寻找培根乳酪汉堡。美国梦的真实化身！,"Mit Nichts beginnend möchte der bescheidene Slumbewohner aufsteigen und ist bereit dazu, alles zu tun, um es in dieser verrückten Welt zu etwas zu bringen. Dazu gehören typischerweise das Verprügeln anderer Leute und das Durchsuchen von Mülltonnen nach Cheeseburgern mit Speck. Der American Dream in Person!","Começando do zero, o humilde Mendigo está disposto a prosperar e faz o possível para sobreviver nesse mundo maluco. Isso geralmente envolve espancar pessoas aleatórias por dinheiro e vasculhar barris por cheesburgers de bacon. Uma verdadeira personificação do sonho americano!","Parti de rien, l'humble Clochard veut bien se dresser contre n'importe qui et faire n'importe quoi pour s'en sortir dans se monde de fous. D'habitude, cela implique de tabasser des personnes lambda pour leur piquer leur pognon et de fouiller les poubelles à la recherche de vestiges de cheeseburgers. L'incarnation parfaite du rêve américain !","Начиная с самых низов, бомж готов любой ценой добиваться успеха и устраивать свою жизнь, не оглядываясь на мораль. Избить и ограбить случайного прохожего? Запросто! Покопаться в мусорном баке в поисках недоеденного чизбургера? Легко! Истинное воплощение американской мечты!",무일푼에서 시작한 소박한 빈민가 거주자는 기꺼이 일어나서 미친 세상에서 이를 이루는 데 필요한 무엇이든 할 겁니다. 일반적으로 여기에는 현금을 위해 임의의 사람들을 구타하고 베이컨 치즈버거를 위해 쓰레기통을 닦는 일이 포함됩니다. 아메리칸 드림의 진정한 전형이죠!
ResistanceLeader,,,,,,,,,
Accurate,Firearms increased by a large amount,,Armas de fuego mejoradas considerablemente,将火器精准度提高一大截,Waffengenauigkeit stark erhöht,Armas de Fogo aumentam bastante,Armes à feu considérablement augmenté,Сильно увеличено владение огнестрелом,총기류의 양이 대폭 증가했습니다.
Acid,Ouch!  It burns!,,¡Ay! ¡Quema!,哎呦，好痛！,Autsch! Das brennt!,Ai! Isso queima!,Outch ! Ça brûle !,Ай! Горячо!,이런! 탄다!
AlwaysCrit,Every hit is a critical hit,,Cada golpe es un golpe crítico,每次攻击都能造成暴击,Jeder Treffer ist ein kritischer Treffer,Cada acerto é um acerto crítico,Coup critique à tous les coups,Каждое попадание — критическое,모든 타격이 치명타입니다.
Attractive,Attractive,,Atractivo,让你成为万人迷,Attraktiv,Atraente,Attirant,Приклевательный,매력적
BadHearing,Bad Hearing,,Mala audición,降低听觉,Schlechtes Gehör,Má Audição,Mauvaise ouïe,Слабый слух,나쁜 청력
BadVision,Bad Vision,,Mala visión,降低视觉,Schlechte Sicht,Má Visão,Mauvaise vue,Плохое зрение,나쁜 시력
Backstabber,Melee attacks from behind do 2X damage if the victim is not in combat.  10X if you are using Camouflage.,,Los ataques cuerpo a cuerpo desde detrás hacen daño X2 si la víctima no está en combate.  X10 si usas camuflaje.,受害者没有进入作战状态时，近战攻击可造成 2 倍伤害。如果使用了伪装 ，则可以造成 10 倍伤害。,"Nahkampfangriffe von hinten verursachen 2x Schaden, wenn das Opfer nicht kämpft. 10x beim Verwenden von Tarnung.",Ataques físicos por trás dão 2X de dano se a vitima não estiver em combate. 10X se você estiver usando Camuflagem.,Les attaques de corps-à-corps dans le dos infligent X2 dégâts si la victime n'est pas en combat. X10 si vous utilisez Camouflage.,"Если жертва не в состоянии боя, атака в ближнем бою при нападении сзади наносит двойной урон. Или десятерной, если ты используешь камуфляж.","후방에서 근접 공격하면 희생자가 전투 중이지 않은 경우, 데미지가 2배! 위장막을 사용하면 데미지 10배!"
BananaLover,Bananas give you 2X health,,Las bananas te dan 2x salud,能让你获得 2 倍生命值的香蕉,Bananen bringen dir 2x Gesundheit,Bananas te dão 2X energia,Les bananes vous donnent X2 santé,Бананы дают в два раза больше здоровья,바나나는 2X 헬스를 줍니다.
BananaLover2,Bananas give you 4X health,,Las bananas te dan 4x salud,能让你获得 4 倍生命值的香蕉,Bananen bringen dir 4x Gesundheit,Bananas te dão 4X energia,Les bananes vous donnent X4 santé,Бананы дают в два раза больше здоровья,바나나는 4X 헬스를 줍니다.
BigBullets,Bullets are bigger than normal,,Las balas son más grandes de lo normal,子弹比正常尺寸大,Kugeln sind größer als sonst,Balas são maiores do que o normal,Les balles sont plus grosses que d'habitude,Пули больше обычного,총알이 정상보다 큽니다.
BigMelee,Big Melee,,Gran ataque físico,提高近战攻击力,Großes Handgemenge,Grande Ataque Físico,Grosse mêlée,Мощный ближний бой,큰 근접 무기
BloodyMess,Everyone you kill gets gibbed,,Cada persona que matas se rompe en pedacitos,你杀死的每个人都会被阉割,"Alle, die du tötest, werden zerfetzt",Todos que você matar serão estraçalhados,Tout ce que vous tuez est réduit en charpie,"Всех, кого ты убиваешь, разрывает на кусочки",살상하는 모두가 지브에 갇힙니다.
BulletForceField,Bullet Force Field,,Campo de fuerza antibalas,生成一个子弹力场,Kugelkraftfeld,Campo de Força de Bala,Champ de force pare-balle,Силовое поле от пуль,불릿 포스 필드
CanSpeakAllLanguages,Can Speak All Languages,,Habla todos los idiomas,可以说所有的语言,Kann alle Sprachen sprechen,Pode Falar Todos os Idiomas,Peut parler toutes les langues,Вавилонская рыбка,모든 언어를 말할 수 있음
CantSpeakEnglish,Can't speak English,,No sabe hablar español,无法说英语,Kann kein Deutsch,Não fala português,Ne peut pas parler français,Не говорит по-английски,한국어를 모름
CantUseGuns,Can't use projectile weapons,,No puede usar armas de proyectiles,无法使用射弹武器,Kann keine Schusswaffen benutzen,Não pose usar armas de fogo,Ne peut utiliser les armes à projectiles,Не может использовать стрелковое оружие,발사체 무기를 사용할 수 없습니다.
CantUseWeapons,"Can't use weapons, except for some thrown items",,"No puedes usar armas, excepto algunos objetos arrojadizos",无法使用武器，除了可以部分投掷道具,"Kann keine Waffen benutzen, nur einige Wurfgegenstände","Não pode usar armas, exceto jogar algumas coisas","Ne peut utiliser les armes, sauf certains objets à lancer","Не может использовать оружие, кроме метательного (да и то не всего)",일부 던져진 아이템을 제외하고 무기를 사용할 수 없음
CantUseWeapons2,"Can't use any weapons, including thrown items",,No puedes usar armas,无法使用武器,Kann keine Waffen benutzen,Não pode usar armas,Ne peut utiliser d'arme,Не может использовать никакое оружие,무기를 사용할 수 없음
DontTriggerFloorHazards,"Floor hazards are not triggered, pass by lasers undetected",,"Las trampas del suelo no se activan, pasa por los láseres sin que te detecten",不会触发关卡中的各种危险，悄无声息通过激光，不触发警报,"Bodengefahren werden nicht ausgelöst, gehe unbemerkt an Lasern vorbei","Os perigos do andar não são acionados, passe por lasers sem ser detectado","Les dangers au sol ne sont pas déclenchés, traversez les lasers sans être détecté","Без неприятностей на этажах, лазеры тебя не замечают","플로어 위험이 노출되지 않습니다, 레이저에 의한 통과 감지 안 됨"
Drunk,Drunk,,Borracho,一副醉醺醺的样子,Betrunken,Bêbado,Bourré,Опьянение,술에 취함
ElectroTouch,Anyone you touch with your body gets electrocuted,,Electrocutarás a cualquiera que toques,你触碰的任何人都会被电到,"Alle, die du berührst, werden durch einen Stromschlag getötet",Quem tocar será eletrocutado,Tout ce que vous touchez est électrocuté,"Всех, к кому ты прикасаешься, бьет током",터치하면 감전됩니다.
Enraged,Everyone gets angry at you,,Todos se enojan contigo,所有人都对你怒气冲冲,Alle werden böse auf dich,Todos ficam com raiva de você,Tout le monde s'énerve contre vous,Все на тебя злятся,모두가 화를 냅니다.
